39|26|80250|"Кыштым"|4116|4131
39|27|78050|"Свердловск-Пассажирский"|4507|4507
39|28|76110|"Пермь II"|5307|5330
39|29|27570|"Глазов"|5805|5805
39|30|27020|"Киров"|6134|6134
39|31|30750|"Шарья"|6614|6614
39|32|30010|"Вологда I"|7246|7246
39|33|30230|"Череповец I"|7543|7553
39|34|4000|"Волховстрой I"|8257|-1
40|1|4000|"Волховстрой I"|-1|2052
40|2|30230|"Череповец I"|2728|2728
40|3|30010|"Вологда I"|2942|2942
40|4|30750|"Шарья"|3633|3633
40|5|27570|"Глазов"|4441|4441
40|6|76110|"Пермь II"|4932|4932
40|7|78050|"Свердловск-Пассажирский"|5623|5623
40|8|80250|"Кыштым"|5927|5927
40|9|80000|"Челябинск-Главный"|6109|6109
40|10|80390|"Троицк"|6325|6325
40|11|68480|"Тогузак"|6604|6604
40|12|68460|"Джаркуль"|6745|6747
40|13|68400|"Кустанай"|6906|6936
40|14|68390|"Железорудная"|7025|7025
40|15|68310|"Тобол"|7119|7119
40|16|68290|"Апановка"|7210|7210
40|17|68280|"Казанбасы"|7243|7243
40|18|68270|"Аманкарагай"|7316|7316
40|19|68250|"Кушмурун"|7358|7413
40|20|68230|"Койбагор"|7447|7447
40|21|68200|"Челгаши"|7531|7531
40|22|68160|"Ковыльная I"|7600|7600
40|23|68150|"Сурган"|7613|7613
40|24|68000|"Есиль"|7626|7626
40|25|68040|"Жаксы"|7728|7728
40|26|69150|"Атбасар"|7845|7903
40|27|69130|"Ирченко"|7957|7957
40|28|69120|"Колутон"|8016|8016
40|29|69110|"Джалтыр"|8047|8047
40|30|69090|"Кара-Адыр"|8123|8123
40|31|69080|"Тастак"|8149|8149
40|32|69070|"Косчеку"|8201|8201
40|33|69000|"Астана (бывш. Акмола)"|8241|-1
41|1|66170|"Атырау"|-1|1805
41|2|66141|"Рзд Таскескен"|1904|1904
41|3|66140|"Искине"|1917|1917
41|4|66130|"Доссор"|1952|1952
41|5|66110|"Макат"|2029|2029
41|6|66100|"Жамансор"|2111|2111
41|7|66083|"Мукур"|2218|2218
41|8|66080|"Сагиз"|2301|2301
41|9|66070|"Ногайты (бывш. Нугайты)"|2342|2342
41|10|66062|"Жарлы (бывш. Джарлы)"|2416|2416
41|11|66060|"Караулкелды"|2450|2450
41|12|66050|"Шубаркудык"|2610|2610
41|13|66000|"Кандыагаш (бывш. Кандагач"|2744|2744
41|14|66940|"Жем (бывш. Эмба)"|2933|2933
41|15|66950|"Мугалжар (бывш. Мугоджарс"|3014|3014
41|16|66960|"Биршогыр (бывш. Берчогур)"|3038|3038
41|17|66980|"Соленая"|3151|3151
41|18|66990|"Шалкар (бывш. Челкар)"|3234|3234
41|19|67001|"Рзд Шиликты(бывш. рзд Чил"|3409|3409
41|20|67010|"Саксаульская"|3521|3521
41|21|67013|"Конту"|3549|3549
41|22|67030|"Аральское Море"|3613|3613
41|23|67033|"Сапак"|3636|3636
41|24|67035|"Арал-Кум"|3653|3653
41|25|67020|"Чумыш"|3704|3704
41|26|67040|"Камышлыбаш"|3729|3729
41|27|67043|"Бикбаули"|3758|3758
41|28|67050|"Казалинск"|3823|3823
41|29|67051|"Рзд Уинду"|3834|3834
41|30|67052|"Кубек"|3843|3843
41|31|67053|"Майлибаш"|3900|3900
41|32|67056|"Бай-Хожа"|3924|3924
41|33|67060|"Тюратам"|3951|3951
41|34|67090|"Джусалы"|4058|4058
41|35|67091|"Рзд Ана-Куль"|4105|4105
41|36|67093|"Кизил-Там"|4123|4123
41|37|67095|"Кара-Кеткен"|4142|4142
41|38|67140|"Джалагаш"|4201|4201
41|39|67150|"Терень-Узяк"|4223|4223
41|40|67153|"Кара-Узяк"|4246|4246
41|41|67170|"Кзыл-Орда"|4308|4323
41|42|67180|"Белкуль"|4336|4336
41|43|67190|"Соло-Тюбе"|4435|4435
41|44|67220|"Чиили"|4623|4623
41|45|67222|"Рзд Екпенды"|4642|4642
41|46|67240|"Тюмень-Арык"|4651|4651
41|47|67250|"Яны-Курган"|4714|4714
41|48|67260|"Талап"|4751|4751
41|49|67270|"Беш-Арык"|4802|4802
41|50|67273|"Сауран"|4829|4829
41|51|67280|"Шорнак"|4839|4839
41|52|69780|"Туркестан"|4903|4903
41|53|69770|"Тимур"|5007|5007
41|54|69800|"Арысь I"|5113|5113
41|55|69801|"Оп Арысь II"|5115|5115
41|56|69840|"Бадам"|5206|5206
41|57|69860|"Чимкент"|5246|5246
41|58|69930|"Манкент"|5319|5319
41|59|69970|"Тюлькубас"|5426|5426
41|60|70590|"Бурное"|5525|5525
41|61|70630|"Джамбул"|5648|5648
41|62|70450|"Луговая"|5847|5847
41|63|70460|"Чу"|6043|6043
41|64|70310|"Чокпар"|6157|6157
41|65|70330|"Отар"|6320|6320
41|66|70000|"Алма-Ата I"|6558|6608
41|67|70010|"Алма-Ата II"|6628|-1
42|1|70010|"Алма-Ата II"|-1|920
42|2|70000|"Алма-Ата I"|942|950
42|3|70330|"Отар"|1210|1210
42|4|70310|"Чокпар"|1324|1324
42|5|70460|"Чу"|1429|1429
42|6|70450|"Луговая"|1634|1634
42|7|70630|"Джамбул"|1841|1841
42|8|70590|"Бурное"|1958|1958
42|9|69970|"Тюлькубас"|2051|2051
42|10|69930|"Манкент"|2200|2200
42|11|69860|"Чимкент"|2232|2232
42|12|69840|"Бадам"|2314|2314
42|13|69801|"Оп Арысь II"|2406|2406
42|14|69800|"Арысь I"|2408|2408
42|15|69770|"Тимур"|2514|2514
42|16|69780|"Туркестан"|2620|2620
42|17|67280|"Шорнак"|2644|2644
42|18|67273|"Сауран"|2656|2656
42|19|67270|"Беш-Арык"|2730|2730
42|20|67260|"Талап"|2743|2743
42|21|67250|"Яны-Курган"|2818|2818
42|22|67240|"Тюмень-Арык"|2841|2841
42|23|67222|"Рзд Екпенды"|2850|2850
42|24|67220|"Чиили"|2915|2915
42|25|67190|"Соло-Тюбе"|3053|3053
42|26|67180|"Белкуль"|3233|3233
42|27|67170|"Кзыл-Орда"|3254|3309
42|28|67153|"Кара-Узяк"|3328|3328
42|29|67150|"Терень-Узяк"|3349|3349
42|30|67140|"Джалагаш"|3409|3409
42|31|67095|"Кара-Кеткен"|3426|3426
42|32|67093|"Кизил-Там"|3442|3442
42|33|67091|"Рзд Ана-Куль"|3502|3502
42|34|67090|"Джусалы"|3510|3510
42|35|67060|"Тюратам"|3623|3623
42|36|67056|"Бай-Хожа"|3653|3653
42|37|67053|"Майлибаш"|3718|3718
42|38|67052|"Кубек"|3734|3734
42|39|67051|"Рзд Уинду"|3743|3743
42|40|67050|"Казалинск"|3755|3755
42|41|67043|"Бикбаули"|3822|3822
42|42|67040|"Камышлыбаш"|3854|3854
42|43|67020|"Чумыш"|3922|3922
42|44|67035|"Арал-Кум"|3935|3935
42|45|67033|"Сапак"|3952|3952
42|46|67030|"Аральское Море"|4018|4018
42|47|67013|"Конту"|4045|4045
42|48|67010|"Саксаульская"|4116|4116
42|49|67001|"Рзд Шиликты(бывш. рзд Чил"|4235|4235
42|50|66990|"Шалкар (бывш. Челкар)"|4420|4420
42|51|66980|"Соленая"|4507|4507
42|52|66960|"Биршогыр (бывш. Берчогур)"|4627|4627
42|53|66950|"Мугалжар (бывш. Мугоджарс"|4654|4654
42|54|66940|"Жем (бывш. Эмба)"|4735|4735
42|55|66000|"Кандыагаш (бывш. Кандагач"|4925|4925
42|56|66050|"Шубаркудык"|5100|5100
42|57|66060|"Караулкелды"|5220|5220
42|58|66062|"Жарлы (бывш. Джарлы)"|5254|5254
42|59|66070|"Ногайты (бывш. Нугайты)"|5328|5328
42|60|66080|"Сагиз"|5409|5409
42|61|66083|"Мукур"|5453|5453
42|62|66100|"Жамансор"|5600|5600
42|63|66110|"Макат"|5642|5642
42|64|66130|"Доссор"|5720|5720
42|65|66140|"Искине"|5746|5746
42|66|66141|"Рзд Таскескен"|5756|5756
42|67|66170|"Атырау"|5840|-1
43|1|68400|"Кустанай"|-1|1805
43|2|68390|"Железорудная"|1904|1904
43|3|68310|"Тобол"|2008|2008
43|4|68290|"Апановка"|2108|2108
43|5|68280|"Казанбасы"|2148|2148
43|6|68270|"Аманкарагай"|2227|2227
43|7|68250|"Кушмурун"|2317|2348
43|8|68230|"Койбагор"|2428|2428
43|9|68200|"Челгаши"|2518|2518
43|10|68160|"Ковыльная I"|2552|2552
43|11|68150|"Сурган"|2608|2608
43|12|68000|"Есиль"|2622|2622
43|13|68040|"Жаксы"|2734|2734
43|14|69150|"Атбасар"|2903|2903
43|15|69130|"Ирченко"|3005|3005
43|16|69120|"Колутон"|3027|3027
43|17|69110|"Джалтыр"|3102|3102
43|18|69090|"Кара-Адыр"|3144|3144
43|19|69080|"Тастак"|3215|3215
43|20|69070|"Косчеку"|3229|3229
43|21|69000|"Астана (бывш. Акмола)"|3315|3350
43|22|69040|"Вишневка"|3448|3448
43|23|67360|"Осакаровка"|3528|3528
43|24|67340|"Шокай"|3609|3609
43|25|67330|"Мырза"|3633|3633
43|26|67320|"Нура (бывш. Нуринская)"|3641|3641
43|27|67300|"Караганда-Сортировочная"|3700|3715
43|28|67390|"Караганды"|3740|3810
43|29|67590|"Жарык"|4001|4001
43|30|67592|"Нилды"|4025|4025
43|31|67720|"Акадыр"|4112|4112
43|32|67722|"Босага"|4153|4153
43|33|67724|"Киик"|4234|4234
43|34|67730|"Мойынты"|4318|4318
43|35|70550|"Сары-Шаган"|4513|4513
43|36|70530|"Чиганак"|4721|4721
43|37|70460|"Чу"|4951|4951
43|38|70310|"Чокпар"|5052|5052
43|39|70330|"Отар"|5207|5207
43|40|70000|"Алма-Ата I"|5430|-1
44|1|70000|"Алма-Ата I"|-1|1820
44|2|70330|"Отар"|2045|2045
44|3|70310|"Чокпар"|2202|2202
44|4|70460|"Чу"|2310|2310
44|5|70530|"Чиганак"|2536|2536
44|6|70550|"Сары-Шаган"|2746|2746
44|7|67730|"Мойынты"|2943|2943
44|8|67724|"Киик"|3028|3028
44|9|67722|"Босага"|3109|3109
44|10|67720|"Акадыр"|3151|3151
44|11|67592|"Нилды"|3239|3239
44|12|67590|"Жарык"|3303|3303
44|13|67390|"Караганды"|3456|3523
44|14|67300|"Караганда-Сортировочная"|3550|3605
44|15|67320|"Нура (бывш. Нуринская)"|3624|3624
44|16|67330|"Мырза"|3632|3632
44|17|67340|"Шокай"|3656|3656
44|18|67360|"Осакаровка"|3737|3737
44|19|69040|"Вишневка"|3817|3817
44|20|69000|"Астана (бывш. Акмола)"|3915|3945
44|21|69070|"Косчеку"|4025|4025
44|22|69080|"Тастак"|4037|4037
44|23|69090|"Кара-Адыр"|4104|4104
44|24|69110|"Джалтыр"|4140|4140
44|25|69120|"Колутон"|4211|4211
44|26|69130|"Ирченко"|4230|4230
44|27|69150|"Атбасар"|4323|4323
44|28|68040|"Жаксы"|4440|4440
44|29|68000|"Есиль"|4543|4613
44|30|68150|"Сурган"|4630|4630
44|31|68160|"Ковыльная I"|4649|4649
44|32|68200|"Челгаши"|4730|4730
44|33|68230|"Койбагор"|4830|4830
44|34|68250|"Кушмурун"|4918|4918
44|35|68270|"Аманкарагай"|5009|5009
44|36|68280|"Казанбасы"|5050|5050
44|37|68290|"Апановка"|5131|5131
44|38|68310|"Тобол"|5233|5233
44|39|68390|"Железорудная"|5339|5339
44|40|68400|"Кустанай"|5440|-1
45|1|69610|"Павлодар"|-1|2250
45|2|69460|"Екибастуз I"|2513|2513
45|3|69421|"Уленты"|2716|2716
45|4|69340|"Ерментау"|2814|2814
45|5|69330|"Еркеншилик"|2901|2901
45|6|69000|"Астана (бывш. Акмола)"|3045|3120
45|7|69040|"Вишневка"|3227|3227
45|8|67360|"Осакаровка"|3311|3311
45|9|67340|"Шокай"|3359|3359
45|10|67330|"Мырза"|3426|3426
45|11|67320|"Нура (бывш. Нуринская)"|3435|3435
45|12|67300|"Караганда-Сортировочная"|3457|3512
45|13|67390|"Караганды"|3540|3605
45|14|67590|"Жарык"|3801|3801
45|15|67592|"Нилды"|3826|3826
45|16|67720|"Акадыр"|3915|3915
45|17|67722|"Босага"|3959|3959
45|18|67724|"Киик"|4041|4041
45|19|67730|"Мойынты"|4127|4127
45|20|70550|"Сары-Шаган"|4327|4327
45|21|70530|"Чиганак"|4541|4541
45|22|70460|"Чу"|4818|4818
45|23|70310|"Чокпар"|4921|4921
45|24|70330|"Отар"|5040|5040
45|25|70000|"Алма-Ата I"|5309|-1
46|1|70000|"Алма-Ата I"|-1|2313
46|2|70330|"Отар"|2547|2547
46|3|70310|"Чокпар"|2708|2708
46|4|70460|"Чу"|2813|2813
46|5|70530|"Чиганак"|3054|3054
46|6|70550|"Сары-Шаган"|3312|3312
46|7|67730|"Мойынты"|3517|3517
46|8|67724|"Киик"|3604|3604
46|9|67722|"Босага"|3647|3647
46|10|67720|"Акадыр"|3732|3732
46|11|67592|"Нилды"|3823|3823
46|12|67590|"Жарык"|3849|3849
46|13|67390|"Караганды"|4048|4113
46|14|67300|"Караганда-Сортировочная"|4143|4158
46|15|67320|"Нура (бывш. Нуринская)"|4218|4218
46|16|67330|"Мырза"|4226|4226
46|17|67340|"Шокай"|4250|4250
46|18|67360|"Осакаровка"|4334|4334
46|19|69040|"Вишневка"|4414|4414
46|20|69000|"Астана (бывш. Акмола)"|4515|4550
46|21|69330|"Еркеншилик"|4729|4729
46|22|69340|"Ерментау"|4813|4813
46|23|69421|"Уленты"|4909|4911
46|24|69460|"Екибастуз I"|5110|5135
46|25|69610|"Павлодар"|5402|-1
47|1|69000|"Астана (бывш. Акмола)"|-1|2230
47|2|69070|"Косчеку"|2301|2301
47|3|69080|"Тастак"|2311|2311
47|4|69090|"Кара-Адыр"|2337|2337
47|5|69110|"Джалтыр"|2412|2412
47|6|69120|"Колутон"|2442|2442
47|7|69130|"Ирченко"|2500|2500
47|8|69150|"Атбасар"|2552|2614
47|9|68040|"Жаксы"|2737|2737
47|10|68000|"Есиль"|2844|2844
47|11|68150|"Сурган"|2857|2857
47|12|68160|"Ковыльная I"|2910|2910
47|13|68200|"Челгаши"|2939|2939
47|14|68230|"Койбагор"|3022|3022
47|15|68250|"Кушмурун"|3055|3055
47|16|68270|"Аманкарагай"|3140|3140
47|17|68280|"Казанбасы"|3215|3215
47|18|68290|"Апановка"|3251|3251
47|19|68310|"Тобол"|3344|3344
47|20|68340|"Алтынсарин"|3519|3519
47|21|68210|"Айке"|3712|3712
47|22|66910|"Айтеке Би"|3919|3919
47|23|66820|"Хромтау"|4227|4227
47|24|66000|"Кандыагаш (бывш. Кандагач"|4639|4709
47|25|66050|"Шубаркудык"|4846|4846
47|26|66060|"Караулкелды"|5008|5008
47|27|66062|"Жарлы (бывш. Джарлы)"|5044|5044
47|28|66070|"Ногайты (бывш. Нугайты)"|5118|5118
47|29|66080|"Сагиз"|5200|5200
47|30|66083|"Мукур"|5245|5245
47|31|66100|"Жамансор"|5353|5353
47|32|66110|"Макат"|5437|5437
47|33|66130|"Доссор"|5515|5515
47|34|66140|"Искине"|5551|5551
47|35|66141|"Рзд Таскескен"|5604|5604
47|36|66170|"Атырау"|5705|-1
48|1|66170|"Атырау"|-1|815
48|2|66141|"Рзд Таскескен"|918|918
48|3|66140|"Искине"|933|933
48|4|66130|"Доссор"|1009|1009
48|5|66110|"Макат"|1050|1130
48|6|66100|"Жамансор"|1216|1216
48|7|66083|"Мукур"|1329|1329
48|8|66080|"Сагиз"|1417|1417
48|9|66070|"Ногайты (бывш. Нугайты)"|1502|1502
48|10|66062|"Жарлы (бывш. Джарлы)"|1538|1538
48|11|66060|"Караулкелды"|1616|1616
48|12|66050|"Шубаркудык"|1744|1744
48|13|66000|"Кандыагаш (бывш. Кандагач"|1927|1927
48|14|66820|"Хромтау"|2232|2246
48|15|66910|"Айтеке Би"|2450|2450
48|16|68210|"Айке"|2614|2614
48|17|68340|"Алтынсарин"|2729|2729
48|18|68310|"Тобол"|2832|2837
48|19|68290|"Апановка"|3209|3209
48|20|68280|"Казанбасы"|3240|3240
48|21|68270|"Аманкарагай"|3311|3311
48|22|68250|"Кушмурун"|3350|3350
48|23|68230|"Койбагор"|3426|3426
48|24|68200|"Челгаши"|3513|3513
48|25|68160|"Ковыльная I"|3544|3544
48|26|68150|"Сурган"|3558|3558
48|27|68000|"Есиль"|3611|3611
48|28|68040|"Жаксы"|3717|3717
48|29|69150|"Атбасар"|3838|3838
48|30|69130|"Ирченко"|3934|3934
48|31|69120|"Колутон"|3955|3955
48|32|69110|"Джалтыр"|4027|4027
48|33|69090|"Кара-Адыр"|4105|4105
48|34|69080|"Тастак"|4133|4133
48|35|69070|"Косчеку"|4146|4146
48|36|69000|"Астана (бывш. Акмола)"|4228|-1
51|1|70000|"Алма-Ата I"|-1|1928
51|2|70330|"Отар"|2200|2200
51|3|70310|"Чокпар"|2320|2320
51|4|70460|"Чу"|2425|2425
51|5|70530|"Чиганак"|2704|2704
51|6|70550|"Сары-Шаган"|2920|2920
51|7|67730|"Мойынты"|3123|3123
51|8|67724|"Киик"|3210|3210
51|9|67722|"Босага"|3252|3252
51|10|67720|"Акадыр"|3336|3336
51|11|67592|"Нилды"|3427|3427
51|12|67590|"Жарык"|3452|3452
51|13|67390|"Караганды"|3650|-1
52|1|67390|"Караганды"|-1|1320
52|2|67590|"Жарык"|1514|1514
52|3|67592|"Нилды"|1539|1539
52|4|67720|"Акадыр"|1628|1628
52|5|67722|"Босага"|1710|1710
52|6|67724|"Киик"|1752|1752
52|7|67730|"Мойынты"|1837|1837
52|8|70550|"Сары-Шаган"|2036|2036
52|9|70530|"Чиганак"|2248|2248
52|10|70310|"Чокпар"|2625|2625
52|11|70330|"Отар"|2742|2742
52|12|70000|"Алма-Ата I"|3009|-1
53|1|70840|"Достык (бывш. Дружба)"|-1|1340
53|2|70820|"Бесколь"|4034|4049
53|3|70800|"Актогай"|4313|4313
53|4|67770|"Саяк"|4621|4621
53|5|67751|"Балхаш II"|4944|4944
53|6|67750|"Балхаш I"|4948|4948
53|7|67730|"Мойынты"|5202|5202
53|8|67724|"Киик"|5250|5250
53|9|67722|"Босага"|5323|5323
53|10|67720|"Акадыр"|5358|5358
53|11|67592|"Нилды"|5437|5437
53|12|67590|"Жарык"|5457|5457
53|13|67390|"Караганды"|5629|5649
53|14|67300|"Караганда-Сортировочная"|5719|5734
53|15|67320|"Нура (бывш. Нуринская)"|5754|5754
53|16|67330|"Мырза"|5802|5802
53|17|67340|"Шокай"|5826|5826
53|18|67360|"Осакаровка"|5908|5908
53|19|69040|"Вишневка"|5948|5948
53|20|69000|"Астана (бывш. Акмола)"|6048|-1
54|1|69000|"Астана (бывш. Акмола)"|-1|1650
54|2|69040|"Вишневка"|1748|1748
54|3|67360|"Осакаровка"|1827|1827
54|4|67340|"Шокай"|1908|1908
54|5|67330|"Мырза"|1931|1931
54|6|67320|"Нура (бывш. Нуринская)"|1939|1939
54|7|67300|"Караганда-Сортировочная"|1958|2013
54|8|67390|"Караганды"|2040|2100
54|9|67590|"Жарык"|4627|4627
54|10|67592|"Нилды"|4649|4649
54|11|67720|"Акадыр"|4732|4732
54|12|67722|"Босага"|4809|4809
54|13|67724|"Киик"|4845|4845
54|14|67730|"Мойынты"|4925|4925
54|15|67750|"Балхаш I"|5155|5155
54|16|67751|"Балхаш II"|5230|5230
54|17|67770|"Саяк"|5522|5522
54|18|70800|"Актогай"|5824|5824
54|19|70820|"Бесколь"|6055|6055
54|20|70840|"Достык (бывш. Дружба)"|6750|-1
57|1|69000|"Астана (бывш. Акмола)"|-1|1606
57|2|69250|"Шортанды"|1657|1657
57|3|69260|"Ак-Куль"|1727|1727
57|4|69270|"Ельтай"|1758|1758
57|5|69280|"Макинка"|1836|1836
57|6|69300|"Курорт-Боровое"|1911|1911
57|7|68700|"Кокшетау I"|2014|2014
57|8|68670|"Володарское"|2141|2141
57|9|68660|"Янко"|2219|2219
57|10|68570|"Новоишимская"|2305|2305
57|11|68550|"Коскуль"|2401|2401
57|12|68540|"Сарыколь(бывш. Новоурицко"|2436|2436
57|13|68410|"Рзд Шоккарагай"|2631|2631
57|14|68400|"Кустанай"|2720|2750
57|15|68390|"Железорудная"|2901|2901
57|16|68310|"Тобол"|3019|3019
57|17|68340|"Алтынсарин"|3228|3228
57|18|68210|"Айке"|3348|3348
57|19|66910|"Айтеке Би"|3523|3523
57|20|66820|"Хромтау"|3854|3854
57|21|66000|"Кандыагаш (бывш. Кандагач"|4234|4234
57|22|66830|"Алга"|4346|4346
57|23|66790|"Актобе  (бывш. Актюбинск)"|4450|-1
58|1|66790|"Актобе  (бывш. Актюбинск)"|-1|820
58|2|66830|"Алга"|910|910
58|3|66000|"Кандыагаш (бывш. Кандагач"|1006|1006
58|4|66820|"Хромтау"|1258|1258
58|5|66910|"Айтеке Би"|1603|1603
58|6|68210|"Айке"|1808|1808
58|7|68340|"Алтынсарин"|2021|2021
58|8|68310|"Тобол"|2212|2212
58|9|68390|"Железорудная"|2319|2319
58|10|68400|"Кустанай"|2421|2446
58|11|68410|"Рзд Шоккарагай"|2531|2531
58|12|68540|"Сарыколь(бывш. Новоурицко"|2717|2717
58|13|68550|"Коскуль"|2750|2750
58|14|68570|"Новоишимская"|2842|2842
58|15|68660|"Янко"|2936|2936
58|16|68670|"Володарское"|3020|3020
58|17|68700|"Кокшетау I"|3145|3145
58|18|69300|"Курорт-Боровое"|3247|3247
58|19|69280|"Макинка"|3321|3321
58|20|69270|"Ельтай"|3358|3358
58|21|69260|"Ак-Куль"|3435|3435
58|22|69250|"Шортанды"|3508|3508
58|23|69000|"Астана (бывш. Акмола)"|3608|-1
71|1|69000|"Астана (бывш. Акмола)"|-1|720
71|2|69250|"Шортанды"|818|818
71|3|69260|"Ак-Куль"|851|851
71|4|69270|"Ельтай"|926|926
71|5|69280|"Макинка"|1002|1002
71|6|69300|"Курорт-Боровое"|1035|1035
71|7|68700|"Кокшетау I"|1135|1135
71|8|68670|"Володарское"|1257|1257
71|9|68660|"Янко"|1333|1333
71|10|68570|"Новоишимская"|1417|1417
71|11|68550|"Коскуль"|1459|1459
71|12|68540|"Сарыколь(бывш. Новоурицко"|1526|1526
71|13|68410|"Рзд Шоккарагай"|1652|1652
71|14|68310|"Тобол"|1852|1852
71|15|68390|"Железорудная"|1935|1935
71|16|68400|"Кустанай"|2015|2045
71|17|68460|"Джаркуль"|2219|2219
71|18|68480|"Тогузак"|2308|2308
71|19|80390|"Троицк"|2425|2425
71|20|80000|"Челябинск-Главный"|2655|2655
71|21|80530|"Миасс I"|2853|2853
71|22|80620|"Златоуст"|3012|3012
71|23|65590|"Аша"|3449|3449
71|24|65450|"Уфа"|3657|3657
71|25|64210|"Инза"|5311|5311
71|26|64000|"Рузаевка"|5451|5451
71|27|64090|"Ковылкино"|5615|5615
71|28|64050|"Потьма"|5731|5731
71|29|22200|"Сасово"|5856|5856
71|30|22110|"Шилово"|6013|6013
71|31|22030|"Рязань I"|6159|6159
71|32|19401|"Москва-Пассажирская -Каза"|6525|-1
72|1|19401|"Москва-Пассажирская -Каза"|-1|45
72|2|22030|"Рязань I"|400|400
72|3|22110|"Шилово"|541|541
72|4|22200|"Сасово"|646|646
72|5|64050|"Потьма"|759|759
72|6|64090|"Ковылкино"|911|911
72|7|64000|"Рузаевка"|1030|1030
72|8|64210|"Инза"|1247|1247
72|9|63560|"Сызрань I"|1642|1642
72|10|65790|"Самара"|1854|1854
72|11|65730|"Кинель"|1943|1943
72|12|65990|"Абдулино"|2422|2422
72|13|65640|"Приютово"|2506|2506
72|14|65450|"Уфа"|2921|2921
72|15|65590|"Аша"|3125|3125
72|16|80620|"Златоуст"|3555|3555
72|17|80530|"Миасс I"|3711|3711
72|18|80000|"Челябинск-Главный"|3906|3906
72|19|80390|"Троицк"|4132|4132
72|20|68480|"Тогузак"|4247|4247
72|21|68460|"Джаркуль"|4335|4335
72|22|68400|"Кустанай"|4506|4536
72|23|68390|"Железорудная"|4625|4625
72|24|68310|"Тобол"|4719|4719
72|25|68290|"Апановка"|4809|4809
72|26|68280|"Казанбасы"|4842|4842
72|27|68270|"Аманкарагай"|4915|4915
72|28|68250|"Кушмурун"|4957|4957
72|29|68230|"Койбагор"|5035|5035
72|30|68200|"Челгаши"|5124|5124
72|31|68160|"Ковыльная I"|5157|5157
72|32|68150|"Сурган"|5212|5212
72|33|68000|"Есиль"|5226|5231
72|34|68040|"Жаксы"|5336|5336
72|35|69150|"Атбасар"|5456|5456
72|36|69130|"Ирченко"|5551|5551
72|37|69120|"Колутон"|5610|5610
72|38|69110|"Джалтыр"|5642|5642
72|39|69090|"Кара-Адыр"|5719|5719
72|40|69080|"Тастак"|5747|5747
72|41|69070|"Косчеку"|5800|5800
72|42|69000|"Астана (бывш. Акмола)"|5841|-1
83|1|67390|"Караганды"|-1|700
83|2|67300|"Караганда-Сортировочная"|721|721
83|3|67320|"Нура (бывш. Нуринская)"|741|741
83|4|67330|"Мырза"|749|749
83|5|67340|"Шокай"|813|813
83|6|67360|"Осакаровка"|857|857
83|7|69040|"Вишневка"|937|937
83|8|69000|"Астана (бывш. Акмола)"|1038|1103
83|9|69250|"Шортанды"|1202|1202
83|10|69260|"Ак-Куль"|1236|1236
83|11|69270|"Ельтай"|1312|1312
83|12|69280|"Макинка"|1346|1346
83|13|69300|"Курорт-Боровое"|1417|1425
83|14|68700|"Кокшетау I"|1536|1536
83|15|68770|"Тайнча"|1647|1647
83|16|68790|"Смирново"|1809|1809
83|17|82000|"Петропавловск"|1858|1858
83|18|82640|"Петухово"|2100|2200
83|19|82850|"Курган"|2530|2530
83|20|82780|"Шадринск"|2822|2822
83|21|79510|"Каменск-Уральский"|3041|3041
83|22|78050|"Свердловск-Пассажирский"|3239|3239
83|23|19401|"Москва-Пассажирская -Каза"|6525|-1
84|1|19401|"Москва-Пассажирская -Каза"|-1|45
84|2|22030|"Рязань I"|355|355
84|3|22110|"Шилово"|533|533
84|4|22200|"Сасово"|643|643
84|5|64050|"Потьма"|802|802
84|6|64090|"Ковылкино"|912|912
84|7|64000|"Рузаевка"|1029|1029
84|8|64210|"Инза"|1234|1234
84|9|65450|"Уфа"|2721|2721
84|10|65590|"Аша"|2918|2918
84|11|80620|"Златоуст"|3330|3330
84|12|80530|"Миасс I"|3442|3442
84|13|80000|"Челябинск-Главный"|3630|3630
84|14|82850|"Курган"|4119|4119
84|15|82640|"Петухово"|4412|4514
84|16|82000|"Петропавловск"|4632|4632
84|17|68790|"Смирново"|4828|4831
84|18|68770|"Тайнча"|4941|4941
84|19|68700|"Кокшетау I"|5100|5120
84|20|69300|"Курорт-Боровое"|5224|5224
84|21|69280|"Макинка"|5314|5314
84|22|69270|"Ельтай"|5346|5346
84|23|69260|"Ак-Куль"|5422|5422
84|24|69250|"Шортанды"|5500|5500
84|25|69000|"Астана (бывш. Акмола)"|5603|5635
84|26|69040|"Вишневка"|5733|5733
84|27|67360|"Осакаровка"|5817|5817
84|28|67340|"Шокай"|5856|5856
84|29|67330|"Мырза"|5919|5919
84|30|67320|"Нура (бывш. Нуринская)"|5929|5929
84|31|67300|"Караганда-Сортировочная"|5956|5956
84|32|67390|"Караганды"|6030|-1
85|1|69830|"Сары-Агач"|-1|1535
85|2|69800|"Арысь I"|1813|1813
85|3|69801|"Оп Арысь II"|1815|1815
85|4|69840|"Бадам"|1912|1912
85|5|69860|"Чимкент"|1957|1957
85|6|69930|"Манкент"|2033|2033
85|7|69970|"Тюлькубас"|2148|2148
85|8|70590|"Бурное"|2307|2307
85|9|70630|"Джамбул"|2417|2417
85|10|70450|"Луговая"|2615|2615
85|11|70460|"Чу"|2810|2837
85|12|70530|"Чиганак"|3113|3113
85|13|70550|"Сары-Шаган"|3315|3315
85|14|67730|"Мойынты"|3504|3504
